region,day,Wind_kmh,Wet_percent,Visibility_km,Dayduration_Min
Bourgogne-Franche-Comté,2017/12/31,21.5,86.5,9.9375,512.5
Bretagne,2017/01/01,20.0,97.0,10.0,507.0
Bretagne,2017/01/02,15.0,96.0,4.25,508.0
Bretagne,2017/01/03,7.0,90.0,10.0,509.0
Bretagne,2017/01/04,17.0,95.0,8.0,510.0
Bretagne,2017/01/05,8.0,90.0,8.0,511.0
Bretagne,2017/01/06,9.0,93.0,9.0,514.0
Bretagne,2017/01/07,10.0,73.0,10.0,515.0
Bretagne,2017/01/08,11.0,97.0,1.25,516.0
Bretagne,2017/01/09,24.0,96.0,6.625,518.0
Bretagne,2017/01/10,15.0,91.0,9.0,519.0
Bretagne,2017/01/11,23.0,95.0,9.0,522.0
Bretagne,2017/01/12,42.0,95.0,10.0,523.0
Bretagne,2017/01/13,29.0,81.0,10.0,525.0
Bretagne,2017/01/14,23.0,92.0,9.875,527.0
Bretagne,2017/01/15,26.0,94.0,7.875,529.0
Bretagne,2017/01/16,10.0,98.0,5.625,531.0
Bretagne,2017/01/17,13.0,91.0,8.0,534.0
Bretagne,2017/01/18,26.0,61.0,10.0,535.0
Bretagne,2017/01/19,19.0,71.0,10.0,538.0
Bretagne,2017/01/20,11.0,87.0,10.0,540.0
Bretagne,2017/01/21,9.0,74.0,10.0,543.0
Bretagne,2017/01/22,10.0,76.0,10.0,545.0
Bretagne,2017/01/23,11.0,83.0,10.0,548.0
Bretagne,2017/01/24,6.0,81.0,10.0,550.0
Bretagne,2017/01/25,12.0,95.0,9.0,553.0
Bretagne,2017/01/26,23.0,71.0,9.0,555.0
Bretagne,2017/01/27,22.0,94.0,9.875,558.0
Bretagne,2017/01/28,15.0,94.0,8.0,561.0
Bretagne,2017/01/29,30.0,92.0,9.0,564.0
Bretagne,2017/01/30,14.0,98.0,6.5,566.0
Bretagne,2017/01/31,14.0,98.0,5.125,569.0
Bretagne,2017/02/01,24.0,98.0,6.75,573.0
Bretagne,2017/02/02,36.0,94.0,9.625,575.0
Bretagne,2017/02/03,40.0,90.0,10.0,578.0
Bretagne,2017/02/04,23.0,91.0,9.75,581.0
Bretagne,2017/02/05,45.0,91.0,8.875,584.0
Bretagne,2017/02/06,25.0,94.0,9.0,587.0
Bretagne,2017/02/07,16.0,93.0,10.0,590.0
Bretagne,2017/02/08,18.0,93.0,8.0,594.0
Bretagne,2017/02/09,17.0,87.0,9.0,596.0
Bretagne,2017/02/10,19.0,92.0,9.0,600.0
Bretagne,2017/02/11,16.0,91.0,10.0,602.0
Bretagne,2017/02/12,26.0,93.0,8.375,606.0
Bretagne,2017/02/13,33.0,85.0,10.0,610.0
Bretagne,2017/02/14,13.0,97.0,8.0,612.0
Bretagne,2017/02/15,17.0,96.0,8.0,616.0
Bretagne,2017/02/16,6.0,89.0,8.0,619.0
Bretagne,2017/02/17,10.0,90.0,8.0,622.0
Bretagne,2017/02/18,16.0,91.0,9.0,626.0
Bretagne,2017/02/19,10.0,91.0,9.0,629.0
Bretagne,2017/02/20,15.0,98.0,3.0,633.0
Bretagne,2017/02/21,17.0,93.0,6.75,635.0
Bretagne,2017/02/22,19.0,91.0,10.0,639.0
Bretagne,2017/02/23,31.0,89.0,10.0,643.0
Bretagne,2017/02/24,18.0,88.0,10.0,646.0
Bretagne,2017/02/25,25.0,89.0,10.0,650.0
Bretagne,2017/02/26,23.0,93.0,10.0,652.0
Bretagne,2017/02/27,36.0,90.0,9.375,656.0
Bretagne,2017/02/28,29.0,77.0,10.0,660.0
Bretagne,2017/03/01,34.0,97.0,10.0,663.0
Bretagne,2017/03/02,18.0,89.0,10.0,667.0
Bretagne,2017/03/03,25.0,96.0,10.0,670.0
Bretagne,2017/03/04,26.0,86.0,7.75,674.0
Bretagne,2017/03/05,35.0,87.0,9.75,677.0
Bretagne,2017/03/06,48.0,85.0,10.0,681.0
Bretagne,2017/03/07,17.0,95.0,7.75,684.0
Bretagne,2017/03/08,30.0,94.0,10.0,688.0
Bretagne,2017/03/09,18.0,95.0,8.0,691.0
Bretagne,2017/03/10,15.0,90.0,6.25,695.0
Bretagne,2017/03/11,10.0,87.0,8.0,698.0
Bretagne,2017/03/12,23.0,96.0,6.375,702.0
Bretagne,2017/03/13,23.0,91.0,10.0,705.0
Bretagne,2017/03/14,10.0,93.0,9.0,709.0
Bretagne,2017/03/15,13.0,92.0,6.0,712.0
Bretagne,2017/03/16,10.0,90.0,6.75,716.0
Bretagne,2017/03/17,14.0,87.0,10.0,719.0
Bretagne,2017/03/18,22.0,91.0,9.0,723.0
Bretagne,2017/03/19,20.0,87.0,10.0,726.0
Bretagne,2017/03/20,27.0,92.0,9.0,730.0
Bretagne,2017/03/21,15.0,78.0,10.0,733.0
Bretagne,2017/03/22,16.0,90.0,8.75,738.0
Bretagne,2017/03/23,9.0,92.0,5.25,741.0
Bretagne,2017/03/24,18.0,89.0,7.0,745.0
Bretagne,2017/03/25,33.0,84.0,10.0,748.0
Bretagne,2017/03/26,15.0,87.0,9.0,752.0
Bretagne,2017/03/27,18.0,89.0,10.0,755.0
Bretagne,2017/03/28,27.0,86.0,8.0,759.0
Bretagne,2017/03/29,21.0,87.0,10.0,762.0
Bretagne,2017/03/30,20.0,86.0,10.0,766.0
Bretagne,2017/03/31,27.0,85.0,10.0,769.0
Bretagne,2017/04/01,18.0,89.0,9.0,772.0
Bretagne,2017/04/02,14.0,89.0,6.75,776.0
Bretagne,2017/04/03,10.0,84.0,8.0,779.0
Bretagne,2017/04/04,20.0,90.0,10.0,783.0
Bretagne,2017/04/05,21.0,91.0,7.75,786.0
Bretagne,2017/04/06,14.0,84.0,9.0,790.0
Bretagne,2017/04/07,12.0,86.0,8.0,794.0
Bretagne,2017/04/08,19.0,89.0,10.0,797.0
Bretagne,2017/04/09,18.0,84.0,9.0,801.0
Bretagne,2017/04/10,19.0,82.0,9.0,803.0
Bretagne,2017/04/11,10.0,79.0,9.0,807.0
Bretagne,2017/04/12,17.0,85.0,9.0,810.0
Bretagne,2017/04/13,10.0,85.0,6.75,814.0
Bretagne,2017/04/14,11.0,83.0,8.0,817.0
Bretagne,2017/04/15,15.0,91.0,9.0,820.0
Bretagne,2017/04/16,12.0,82.0,10.0,824.0
Bretagne,2017/04/17,15.0,86.0,6.0,827.0
Bretagne,2017/04/18,19.0,76.0,9.0,831.0
Bretagne,2017/04/19,18.0,73.0,10.0,834.0
Bretagne,2017/04/20,16.0,72.0,10.0,838.0
Bretagne,2017/04/21,13.0,73.0,10.0,840.0
Bretagne,2017/04/22,15.0,83.0,10.0,843.0
Bretagne,2017/04/23,17.0,80.0,9.0,847.0
Bretagne,2017/04/24,12.0,79.0,10.0,850.0
Bretagne,2017/04/25,22.0,79.0,8.0,853.0
Bretagne,2017/04/26,24.0,80.0,9.625,856.0
Bretagne,2017/04/27,18.0,70.0,10.0,859.0
Bretagne,2017/04/28,13.0,87.0,10.0,863.0
Bretagne,2017/04/29,24.0,79.0,9.0,865.0
Bretagne,2017/04/30,23.0,95.0,8.5,869.0
Bretagne,2017/05/01,31.0,91.0,9.625,872.0
Bretagne,2017/05/02,11.0,79.0,9.0,875.0
Bretagne,2017/05/03,22.0,79.0,9.875,878.0
Bretagne,2017/05/04,19.0,82.0,8.875,880.0
Bretagne,2017/05/05,32.0,80.0,9.0,884.0
Bretagne,2017/05/06,25.0,89.0,9.5,887.0
Bretagne,2017/05/07,17.0,89.0,5.25,890.0
Bretagne,2017/05/08,22.0,81.0,8.0,893.0
Bretagne,2017/05/09,22.0,80.0,10.0,895.0
Bretagne,2017/05/10,24.0,88.0,8.75,898.0
Bretagne,2017/05/11,20.0,93.0,8.75,901.0
Bretagne,2017/05/12,31.0,87.0,10.0,903.0
Bretagne,2017/05/13,26.0,83.0,10.0,907.0
Bretagne,2017/05/14,20.0,75.0,10.0,909.0
Bretagne,2017/05/15,20.0,78.0,10.0,911.0
Bretagne,2017/05/16,12.0,78.0,9.875,915.0
Bretagne,2017/05/17,18.0,95.0,8.5,917.0
Bretagne,2017/05/18,17.0,88.0,8.875,919.0
Bretagne,2017/05/19,14.0,84.0,10.0,921.0
Bretagne,2017/05/20,16.0,79.0,10.0,924.0
Bretagne,2017/05/21,20.0,85.0,10.0,926.0
Bretagne,2017/05/22,11.0,81.0,10.0,928.0
Bretagne,2017/05/23,12.0,84.0,7.0,930.0
Bretagne,2017/05/24,11.0,81.0,7.75,932.0
Bretagne,2017/05/25,23.0,83.0,10.0,935.0
Bretagne,2017/05/26,22.0,78.0,10.0,937.0
Bretagne,2017/05/27,8.0,86.0,10.0,939.0
Bretagne,2017/05/28,15.0,91.0,7.5,941.0
Bretagne,2017/05/29,14.0,97.0,7.625,943.0
Bretagne,2017/05/30,10.0,81.0,8.0,945.0
Bretagne,2017/05/31,8.0,78.0,9.875,946.0
Bretagne,2017/06/01,8.0,76.0,7.875,948.0
Bretagne,2017/06/02,12.0,77.0,10.0,950.0
Bretagne,2017/06/03,16.0,82.0,9.0,951.0
Bretagne,2017/06/04,16.0,77.0,9.0,953.0
Bretagne,2017/06/05,32.0,87.0,7.875,953.0
Bretagne,2017/06/06,35.0,76.0,9.875,955.0
Bretagne,2017/06/07,21.0,77.0,10.0,956.0
Bretagne,2017/06/08,24.0,82.0,10.0,957.0
Bretagne,2017/06/09,18.0,73.0,10.0,958.0
Bretagne,2017/06/10,18.0,74.0,8.0,959.0
Bretagne,2017/06/11,18.0,78.0,9.0,960.0
Bretagne,2017/06/12,15.0,76.0,8.0,961.0
Bretagne,2017/06/13,12.0,74.0,10.0,962.0
Bretagne,2017/06/14,5.0,75.0,9.0,962.0
Bretagne,2017/06/15,15.0,79.0,10.0,963.0
Bretagne,2017/06/16,17.0,75.0,8.0,963.0
Bretagne,2017/06/17,15.0,76.0,8.0,964.0
Bretagne,2017/06/18,17.0,71.0,8.0,964.0
Bretagne,2017/06/19,15.0,73.0,8.875,964.0
Bretagne,2017/06/20,14.0,65.0,10.0,964.0
Bretagne,2017/06/21,13.0,65.0,10.0,964.0
Bretagne,2017/06/22,18.0,75.0,9.0,964.0
Bretagne,2017/06/23,13.0,74.0,9.0,964.0
Bretagne,2017/06/24,20.0,68.0,10.0,963.0
Bretagne,2017/06/25,13.0,69.0,9.0,963.0
Bretagne,2017/06/26,19.0,75.0,7.5,963.0
Bretagne,2017/06/27,13.0,90.0,8.5,962.0
Bretagne,2017/06/28,15.0,86.0,6.875,962.0
Bretagne,2017/06/29,22.0,80.0,7.875,961.0
Bretagne,2017/06/30,24.0,90.0,9.875,961.0
Bretagne,2017/07/01,22.0,93.0,10.0,959.0
Bretagne,2017/07/02,14.0,89.0,10.0,958.0
Bretagne,2017/07/03,12.0,73.0,9.0,958.0
Bretagne,2017/07/04,14.0,72.0,8.0,956.0
Bretagne,2017/07/05,19.0,70.0,9.875,955.0
Bretagne,2017/07/06,16.0,73.0,10.0,955.0
Bretagne,2017/07/07,17.0,68.0,9.0,953.0
Bretagne,2017/07/08,19.0,66.0,10.0,951.0
Bretagne,2017/07/09,19.0,70.0,10.0,950.0
Bretagne,2017/07/10,15.0,74.0,7.5,948.0
Bretagne,2017/07/11,27.0,77.0,8.0,947.0
Bretagne,2017/07/12,23.0,79.0,10.0,945.0
Bretagne,2017/07/13,18.0,81.0,9.0,943.0
Bretagne,2017/07/14,17.0,74.0,8.0,941.0
Bretagne,2017/07/15,13.0,66.0,8.0,939.0
Bretagne,2017/07/16,18.0,76.0,8.0,938.0
Bretagne,2017/07/17,14.0,68.0,7.5,936.0
Bretagne,2017/07/18,24.0,69.0,9.875,934.0
Bretagne,2017/07/19,23.0,84.0,10.0,932.0
Bretagne,2017/07/20,22.0,64.0,10.0,930.0
Bretagne,2017/07/21,32.0,73.0,9.75,928.0
Bretagne,2017/07/22,30.0,74.0,8.875,925.0
Bretagne,2017/07/23,17.0,96.0,8.375,922.0
Bretagne,2017/07/24,25.0,82.0,8.75,920.0
Bretagne,2017/07/25,14.0,84.0,8.625,918.0
Bretagne,2017/07/26,22.0,94.0,7.625,916.0
Bretagne,2017/07/27,19.0,81.0,8.0,912.0
Bretagne,2017/07/28,25.0,73.0,9.0,910.0
Bretagne,2017/07/29,32.0,83.0,10.0,908.0
Bretagne,2017/07/30,23.0,69.0,10.0,905.0
Bretagne,2017/07/31,9.0,69.0,8.0,902.0
Bretagne,2017/08/01,17.0,66.0,10.0,899.0
Bretagne,2017/08/02,31.0,74.0,10.0,897.0
Bretagne,2017/08/03,27.0,71.0,9.75,895.0
Bretagne,2017/08/04,17.0,92.0,10.0,891.0
Bretagne,2017/08/05,18.0,70.0,10.0,888.0
Bretagne,2017/08/06,9.0,65.0,10.0,886.0
Bretagne,2017/08/07,16.0,63.0,10.0,882.0
Bretagne,2017/08/08,20.0,83.0,9.5,880.0
Bretagne,2017/08/09,20.0,84.0,10.0,877.0
Bretagne,2017/08/10,29.0,78.0,9.875,873.0
Bretagne,2017/08/11,15.0,72.0,8.0,871.0
Bretagne,2017/08/12,20.0,93.0,10.0,868.0
Bretagne,2017/08/13,9.0,72.0,10.0,864.0
Bretagne,2017/08/14,12.0,64.0,10.0,862.0
Bretagne,2017/08/15,14.0,81.0,9.625,859.0
Bretagne,2017/08/16,18.0,74.0,10.0,855.0
Bretagne,2017/08/17,25.0,86.0,10.0,852.0
Bretagne,2017/08/18,25.0,75.0,8.5,849.0
Bretagne,2017/08/19,16.0,77.0,10.0,846.0
Bretagne,2017/08/20,10.0,76.0,10.0,843.0
Bretagne,2017/08/21,8.0,76.0,10.0,840.0
Bretagne,2017/08/22,21.0,69.0,9.0,836.0
Bretagne,2017/08/23,13.0,76.0,8.0,833.0
Bretagne,2017/08/24,18.0,70.0,10.0,830.0
Bretagne,2017/08/25,14.0,75.0,10.0,827.0
Bretagne,2017/08/26,14.0,73.0,8.875,824.0
Bretagne,2017/08/27,13.0,75.0,9.875,820.0
Bretagne,2017/08/28,10.0,67.0,10.0,817.0
Bretagne,2017/08/29,23.0,87.0,10.0,814.0
Bretagne,2017/08/30,21.0,92.0,9.625,810.0
Bretagne,2017/08/31,19.0,72.0,9.875,807.0
Bretagne,2017/09/01,21.0,82.0,8.625,804.0
Bretagne,2017/09/02,12.0,70.0,10.0,800.0
Bretagne,2017/09/03,24.0,93.0,9.875,797.0
Bretagne,2017/09/04,9.0,89.0,6.5,794.0
Bretagne,2017/09/05,27.0,84.0,7.75,790.0
Bretagne,2017/09/06,18.0,77.0,10.0,787.0
Bretagne,2017/09/07,16.0,80.0,7.0,783.0
Bretagne,2017/09/08,26.0,92.0,9.875,780.0
Bretagne,2017/09/09,22.0,82.0,9.875,777.0
Bretagne,2017/09/10,29.0,88.0,10.0,773.0
Bretagne,2017/09/11,33.0,78.0,10.0,770.0
Bretagne,2017/09/12,28.0,72.0,10.0,765.0
Bretagne,2017/09/13,39.0,92.0,9.875,762.0
Bretagne,2017/09/14,28.0,79.0,9.875,759.0
Bretagne,2017/09/15,15.0,86.0,10.0,755.0
Bretagne,2017/09/16,8.0,85.0,7.0,752.0
Bretagne,2017/09/17,12.0,83.0,6.875,749.0
Bretagne,2017/09/18,18.0,87.0,9.875,745.0
Bretagne,2017/09/19,17.0,80.0,8.875,742.0
Bretagne,2017/09/20,14.0,80.0,9.0,738.0
Bretagne,2017/09/21,17.0,92.0,9.875,735.0
Bretagne,2017/09/22,5.0,74.0,10.0,731.0
Bretagne,2017/09/23,16.0,69.0,10.0,727.0
Bretagne,2017/09/24,9.0,93.0,9.0,724.0
Bretagne,2017/09/25,15.0,96.0,6.25,720.0
Bretagne,2017/09/26,7.0,86.0,6.875,717.0
Bretagne,2017/09/27,21.0,83.0,8.0,714.0
Bretagne,2017/09/28,16.0,92.0,8.0,710.0
Bretagne,2017/09/29,20.0,88.0,10.0,707.0
Bretagne,2017/09/30,24.0,79.0,10.0,703.0
Bretagne,2017/10/01,19.0,94.0,9.75,700.0
Bretagne,2017/10/02,20.0,87.0,9.0,696.0
Bretagne,2017/10/03,15.0,78.0,9.375,692.0
Bretagne,2017/10/04,5.0,72.0,10.0,689.0
Bretagne,2017/10/05,22.0,89.0,10.0,685.0
Bretagne,2017/10/06,10.0,88.0,10.0,682.0
Bretagne,2017/10/07,18.0,77.0,9.0,678.0
Bretagne,2017/10/08,7.0,96.0,8.875,675.0
Bretagne,2017/10/09,9.0,91.0,9.0,671.0
Bretagne,2017/10/10,13.0,84.0,8.0,668.0
Bretagne,2017/10/11,17.0,89.0,6.625,664.0
Bretagne,2017/10/12,18.0,93.0,7.5,661.0
Bretagne,2017/10/13,11.0,82.0,6.5,657.0
Bretagne,2017/10/14,13.0,76.0,10.0,655.0
Bretagne,2017/10/15,19.0,87.0,8.875,651.0
Bretagne,2017/10/16,28.0,75.0,9.875,648.0
Bretagne,2017/10/17,15.0,85.0,10.0,644.0
Bretagne,2017/10/18,9.0,89.0,8.625,641.0
Bretagne,2017/10/19,30.0,85.0,8.75,637.0
Bretagne,2017/10/20,26.0,78.0,10.0,634.0
Bretagne,2017/10/21,37.0,67.0,9.75,631.0
Bretagne,2017/10/22,28.0,79.0,10.0,628.0
Bretagne,2017/10/23,23.0,92.0,9.375,624.0
Bretagne,2017/10/24,15.0,92.0,10.0,621.0
Bretagne,2017/10/25,5.0,88.0,9.0,618.0
Bretagne,2017/10/26,6.0,87.0,9.0,615.0
Bretagne,2017/10/27,14.0,91.0,9.0,611.0
Bretagne,2017/10/28,15.0,85.0,10.0,609.0
Bretagne,2017/10/29,18.0,92.0,10.0,605.0
Bretagne,2017/10/30,15.0,78.0,10.0,602.0
Bretagne,2017/10/31,13.0,73.0,10.0,599.0
Bretagne,2017/11/01,17.0,79.0,10.0,596.0
Bretagne,2017/11/02,7.0,90.0,7.0,593.0
Bretagne,2017/11/03,18.0,83.0,10.0,590.0
Bretagne,2017/11/04,20.0,91.0,9.0,587.0
Bretagne,2017/11/05,27.0,81.0,10.0,584.0
Bretagne,2017/11/06,5.0,78.0,10.0,581.0
Bretagne,2017/11/07,22.0,95.0,9.625,578.0
Bretagne,2017/11/08,28.0,79.0,10.0,575.0
Bretagne,2017/11/09,14.0,95.0,8.0,572.0
Bretagne,2017/11/10,24.0,91.0,8.0,569.0
Bretagne,2017/11/11,30.0,88.0,8.875,567.0
Bretagne,2017/11/12,33.0,87.0,10.0,563.0
Bretagne,2017/11/13,19.0,77.0,10.0,561.0
Bretagne,2017/11/14,9.0,75.0,10.0,558.0
Bretagne,2017/11/15,6.0,80.0,10.0,556.0
Bretagne,2017/11/16,6.0,83.0,10.0,553.0
Bretagne,2017/11/17,10.0,90.0,10.0,551.0
Bretagne,2017/11/18,9.0,93.0,8.0,548.0
Bretagne,2017/11/19,14.0,94.0,6.0,546.0
Bretagne,2017/11/20,22.0,93.0,6.75,543.0
Bretagne,2017/11/21,20.0,95.0,10.0,541.0
Bretagne,2017/11/22,31.0,84.0,10.0,538.0
Bretagne,2017/11/23,25.0,85.0,9.75,536.0
Bretagne,2017/11/24,15.0,90.0,8.875,534.0
Bretagne,2017/11/25,22.0,78.0,10.0,531.0
Bretagne,2017/11/26,17.0,82.0,10.0,529.0
Bretagne,2017/11/27,30.0,86.0,10.0,527.0
Bretagne,2017/11/28,21.0,87.0,7.25,525.0
Bretagne,2017/11/29,17.0,88.0,9.875,524.0
Bretagne,2017/11/30,18.0,87.0,9.75,521.0
Bretagne,2017/12/01,26.0,88.0,9.875,520.0
Bretagne,2017/12/02,12.0,88.0,10.0,518.0
Bretagne,2017/12/03,11.0,94.0,9.0,517.0
Bretagne,2017/12/04,12.0,91.0,9.0,515.0
Bretagne,2017/12/05,9.0,79.0,10.0,513.0
Bretagne,2017/12/06,19.0,84.0,10.0,512.0
Bretagne,2017/12/07,32.0,93.0,7.0,510.0
Bretagne,2017/12/08,32.0,76.0,10.0,509.0
Bretagne,2017/12/09,17.0,86.0,9.0,508.0
Bretagne,2017/12/10,36.0,87.0,9.875,507.0
Bretagne,2017/12/11,44.0,84.0,8.875,506.0
Bretagne,2017/12/12,12.0,90.0,10.0,505.0
Bretagne,2017/12/13,28.0,94.0,8.0,504.0
Bretagne,2017/12/14,32.0,80.0,9.75,503.0
Bretagne,2017/12/15,31.0,85.0,10.0,504.0
Bretagne,2017/12/16,15.0,86.0,10.0,503.0
Bretagne,2017/12/17,14.0,93.0,9.875,502.0
Bretagne,2017/12/18,16.0,93.0,10.0,502.0
Bretagne,2017/12/19,6.0,85.0,10.0,502.0
Bretagne,2017/12/20,6.0,94.0,9.0,501.0
Bretagne,2017/12/21,9.0,96.0,3.5,502.0
Bretagne,2017/12/22,10.0,96.0,5.0,501.0
Bretagne,2017/12/23,12.0,96.0,3.5,502.0
Bretagne,2017/12/24,17.0,96.0,6.5,501.0
Bretagne,2017/12/25,32.0,92.0,10.0,502.0
Bretagne,2017/12/26,36.0,92.0,9.625,503.0
Bretagne,2017/12/27,40.0,74.0,9.375,503.0
Bretagne,2017/12/28,12.0,89.0,10.0,503.0
Bretagne,2017/12/29,31.0,95.0,8.875,504.0
Bretagne,2017/12/30,35.0,90.0,9.625,505.0
Bretagne,2017/12/31,42.0,86.0,9.375,506.0
Centre-Val de Loire,2017/01/01,12.0,54.0,10.0,509.0
Centre-Val de Loire,2017/01/02,12.0,96.0,6.375,510.0
Centre-Val de Loire,2017/01/03,5.0,91.0,7.0,511.0
Centre-Val de Loire,2017/01/04,17.0,95.0,7.5,513.0
Centre-Val de Loire,2017/01/05,9.0,94.0,6.875,514.0
Centre-Val de Loire,2017/01/06,10.0,80.0,9.0,515.0
Centre-Val de Loire,2017/01/07,9.0,36.0,9.875,516.0
Centre-Val de Loire,2017/01/08,8.0,99.0,1.75,518.0
Centre-Val de Loire,2017/01/09,14.0,98.0,3.875,520.0
Centre-Val de Loire,2017/01/10,17.0,93.0,6.375,521.0
Centre-Val de Loire,2017/01/11,20.0,98.0,9.0,523.0
Centre-Val de Loire,2017/01/12,29.0,95.0,6.875,524.0
Centre-Val de Loire,2017/01/13,26.0,88.0,10.0,527.0
Centre-Val de Loire,2017/01/14,18.0,83.0,8.75,529.0
Centre-Val de Loire,2017/01/15,10.0,88.0,6.75,530.0
Centre-Val de Loire,2017/01/16,12.0,94.0,5.375,533.0
Centre-Val de Loire,2017/01/17,24.0,69.0,10.0,535.0
Centre-Val de Loire,2017/01/18,26.0,72.0,10.0,538.0
Centre-Val de Loire,2017/01/19,21.0,77.0,10.0,539.0
Centre-Val de Loire,2017/01/20,13.0,86.0,8.0,542.0
Centre-Val de Loire,2017/01/21,9.0,68.0,10.0,544.0
Centre-Val de Loire,2017/01/22,13.0,57.0,10.0,547.0
Centre-Val de Loire,2017/01/23,15.0,55.0,10.0,549.0
Centre-Val de Loire,2017/01/24,5.0,81.0,9.875,552.0
Centre-Val de Loire,2017/01/25,15.0,91.0,7.75,554.0
Centre-Val de Loire,2017/01/26,18.0,62.0,10.0,557.0
Centre-Val de Loire,2017/01/27,23.0,87.0,9.375,559.0
Centre-Val de Loire,2017/01/28,17.0,95.0,9.0,563.0
Centre-Val de Loire,2017/01/29,17.0,95.0,8.625,565.0
Centre-Val de Loire,2017/01/30,19.0,98.0,6.0,568.0
Centre-Val de Loire,2017/01/31,8.0,98.0,3.875,570.0
Centre-Val de Loire,2017/02/01,18.0,91.0,5.75,574.0
Centre-Val de Loire,2017/02/02,23.0,84.0,9.0,577.0
Centre-Val de Loire,2017/02/03,35.0,88.0,9.875,579.0
Centre-Val de Loire,2017/02/04,31.0,92.0,9.875,583.0
Centre-Val de Loire,2017/02/05,23.0,88.0,9.875,585.0
Centre-Val de Loire,2017/02/06,15.0,90.0,9.0,588.0
Centre-Val de Loire,2017/02/07,18.0,96.0,7.75,591.0
Centre-Val de Loire,2017/02/08,16.0,92.0,7.0,594.0
Centre-Val de Loire,2017/02/09,15.0,90.0,9.0,598.0
Centre-Val de Loire,2017/02/10,13.0,83.0,7.0,600.0
Centre-Val de Loire,2017/02/11,9.0,77.0,9.0,604.0
Centre-Val de Loire,2017/02/12,19.0,90.0,9.875,607.0
Centre-Val de Loire,2017/02/13,24.0,80.0,10.0,610.0
Centre-Val de Loire,2017/02/14,20.0,89.0,8.0,613.0
Centre-Val de Loire,2017/02/15,17.0,84.0,9.875,616.0
Centre-Val de Loire,2017/02/16,10.0,94.0,5.875,620.0
Centre-Val de Loire,2017/02/17,4.0,86.0,7.0,623.0
Centre-Val de Loire,2017/02/18,14.0,85.0,9.0,627.0
Centre-Val de Loire,2017/02/19,12.0,82.0,8.0,629.0
Centre-Val de Loire,2017/02/20,18.0,93.0,6.0,633.0
Centre-Val de Loire,2017/02/21,19.0,90.0,8.0,636.0
Centre-Val de Loire,2017/02/22,24.0,89.0,9.0,640.0
Centre-Val de Loire,2017/02/23,33.0,90.0,9.0,643.0
Centre-Val de Loire,2017/02/24,21.0,76.0,9.875,646.0
Centre-Val de Loire,2017/02/25,14.0,73.0,10.0,650.0
Centre-Val de Loire,2017/02/26,23.0,84.0,10.0,653.0
Centre-Val de Loire,2017/02/27,46.0,88.0,7.625,657.0
Centre-Val de Loire,2017/02/28,33.0,91.0,9.25,660.0
Centre-Val de Loire,2017/03/01,36.0,92.0,8.25,664.0
Centre-Val de Loire,2017/03/02,17.0,84.0,9.0,667.0
Centre-Val de Loire,2017/03/03,20.0,78.0,10.0,670.0
Centre-Val de Loire,2017/03/04,23.0,96.0,7.5,673.0
Centre-Val de Loire,2017/03/05,37.0,92.0,9.5,677.0
Centre-Val de Loire,2017/03/06,33.0,96.0,8.25,680.0
Centre-Val de Loire,2017/03/07,19.0,84.0,10.0,684.0
Centre-Val de Loire,2017/03/08,27.0,96.0,8.875,687.0
Centre-Val de Loire,2017/03/09,21.0,91.0,8.0,691.0
Centre-Val de Loire,2017/03/10,10.0,86.0,6.25,694.0
Centre-Val de Loire,2017/03/11,10.0,65.0,10.0,698.0
Centre-Val de Loire,2017/03/12,13.0,73.0,10.0,701.0
Centre-Val de Loire,2017/03/13,21.0,79.0,10.0,705.0
Centre-Val de Loire,2017/03/14,10.0,78.0,7.0,708.0
Centre-Val de Loire,2017/03/15,13.0,85.0,7.75,713.0
Centre-Val de Loire,2017/03/16,9.0,80.0,7.0,716.0
Centre-Val de Loire,2017/03/17,12.0,85.0,8.0,720.0
Centre-Val de Loire,2017/03/18,28.0,91.0,9.25,723.0
Centre-Val de Loire,2017/03/19,21.0,90.0,9.0,727.0
Centre-Val de Loire,2017/03/20,26.0,80.0,10.0,730.0
Centre-Val de Loire,2017/03/21,17.0,83.0,6.875,734.0
Centre-Val de Loire,2017/03/22,24.0,80.0,7.625,737.0
Centre-Val de Loire,2017/03/23,10.0,84.0,8.0,741.0
Centre-Val de Loire,2017/03/24,17.0,91.0,8.0,744.0
Centre-Val de Loire,2017/03/25,27.0,79.0,10.0,748.0
Centre-Val de Loire,2017/03/26,7.0,68.0,10.0,751.0
Centre-Val de Loire,2017/03/27,14.0,76.0,10.0,755.0
Centre-Val de Loire,2017/03/28,18.0,79.0,8.75,758.0
Centre-Val de Loire,2017/03/29,10.0,70.0,10.0,761.0
Centre-Val de Loire,2017/03/30,16.0,70.0,10.0,765.0
Centre-Val de Loire,2017/03/31,22.0,81.0,10.0,768.0
Centre-Val de Loire,2017/04/01,16.0,81.0,9.0,773.0
Centre-Val de Loire,2017/04/02,10.0,78.0,7.0,776.0
Centre-Val de Loire,2017/04/03,9.0,71.0,10.0,780.0
Centre-Val de Loire,2017/04/04,18.0,72.0,9.875,783.0
Centre-Val de Loire,2017/04/05,21.0,81.0,10.0,787.0
Centre-Val de Loire,2017/04/06,24.0,67.0,10.0,790.0
Centre-Val de Loire,2017/04/07,13.0,68.0,9.0,793.0
Centre-Val de Loire,2017/04/08,12.0,72.0,10.0,797.0
